Data
"0.4,-10.5,9,Not Done"
"0.3,-12.3,5,Not Done"
"0.3,-14.2,1,Not Done"
"0.3,-12.0,2,Not Done"
"0.3,-10.4,4,Not Done"
"0.3,-7.3,7,Not Done"
"0.3,-7.2,8,Not Done"
"0.3,-6.5,9,Not Done"
"0.3,-7.2,9,Not Done"
"0.3,-6.6,9,Not Done"
"0.3,-7.9,8,Not Done"
"0.3,-9.0,6,Not Done"
"0.3,-10.0,5,Not Done"
"0.3,-10.8,3,Not Done"
"0.2,-11.6,1,Not Done"
"0.2,-12.3,0,Not Done"
"0.2,-13.5,-3,Not Done"
"0.1,-14.4,-6,Not Done"
"0.1,-15.1,-9,Not Done"
"0.1,-15.7,-12,Not Done"
"0.0,-16.0,-15,Not Done"
"-0.0,-16.3,-18,Not Done"
"-0.1,-16.7,-22,Not Done"
"-0.1,-17.3,-25,Not Done"
"-0.2,-18.5,-29,Not Done"
"-0.3,-19.7,-34,Not Done"
"-0.3,-20.7,-38,Not Done"
"-0.4,-22.5,-44,Not Done"
"-0.4,-15.1,-39,Not Done"
"-0.5,-3.3,-32,Not Done"
"-0.5,9.5,-16,Not Done"
"-0.4,8.0,-15,Not Done"
"-0.3,6.3,-10,Not Done"
"-0.3,4.5,-9,Not Done"
"-0.2,1.9,-10,Not Done"
"-0.2,1.1,-7,Not Done"
"-0.1,2.4,-5,Not Done"
"-0.1,3.6,-2,Not Done"
"-0.0,2.1,0,Not Done"
"0.0,2.0,3,Not Done"
"0.0,-5.0,-4,Not Done"
"-0.1,-14.8,-20,Not Done"
"-0.2,-24.4,-36,Not Done"
"-0.3,-29.0,-46,Not Done"
"-0.4,-30.1,-51,Not Done"
"-0.6,-24.7,-58,Not Done"
"-0.6,-16.1,-50,Not Done"
"-0.6,-13.0,-45,Not Done"
"-0.6,-7.7,-38,Not Done"
"-0.5,-5.2,-34,Not Done"
"-0.5,-2.8,-30,Not Done"
"-0.4,-0.9,-25,Not Done"
"-0.4,1.3,-18,Not Done"
"-0.3,3.1,-11,Not Done"
"-0.2,5.7,-3,Not Done"
"-0.0,7.7,5,Not Done"
"0.1,4.2,12,Not Done"
"0.1,-15.4,-12,Not Done"
"-0.2,-20.1,-32,Not Done"
"-0.3,-33.1,-48,Not Done"
"-0.5,-36.6,-62,Not Done"
"-0.6,-32.5,-63,Not Done"
"-0.6,-29.6,-64,Not Done"
"-0.7,-19.5,-55,Not Done"
"-0.7,-10.3,-46,Not Done"
"-0.6,-10.9,-45,Not Done"
"-0.6,-12.3,-47,Not Done"
"-0.7,-13.6,-50,Not Done"
"-0.7,-17.2,-56,Not Done"
"-0.8,-17.4,-62,Not Done"
"-0.9,-10.0,-61,Not Done"
"-1.0,-13.9,-68,Not Done"
"-1.1,-11.8,-72,Not Done"
"-1.1,-1.7,-61,Not Done"
"-1.0,10.4,-46,Not Done"
"-0.9,14.8,-35,Not Done"
"-0.8,8.6,-34,Not Done"
"-0.8,7.3,-35,Not Done"
"-0.8,3.4,-38,Not Done"
"-0.8,-1.5,-44,Not Done"
"-0.8,-0.7,-42,Not Done"
"-0.8,-0.4,-44,Not Done"
"-0.8,3.1,-39,Not Done"
"-0.7,0.6,-37,Not Done"
"-0.7,1.8,-34,Not Done"
"-0.7,0.6,-36,Not Done"
"-0.7,-1.0,-41,Not Done"
"-0.8,-2.6,-46,Not Done"
"-0.8,-6.6,-52,Not Done"
"-0.9,-5.4,-55,Not Done"
"-0.9,2.1,-44,Not Done"
"-0.8,2.0,-42,Not Done"
"-0.8,1.0,-43,Not Done"
"-0.8,-1.5,-44,Not Done"
"-0.7,-0.6,-40,Not Done"
"-0.7,-0.1,-39,Not Done"
"-0.8,-3.2,-45,Not Done"
"-0.8,-6.2,-51,Not Done"
"-0.8,0.9,-45,Not Done"
"-0.8,-2.4,-48,Not Done"
"-0.8,-0.6,-46,Not Done"
"-0.9,-0.6,-47,Not Done"
"-0.8,0.7,-42,Not Done"
"-0.8,-0.5,-43,Not Done"
"-0.8,-0.7,-43,Not Done"
"-0.8,-2.6,-46,Not Done"
"-0.7,2.7,-37,Not Done"
"-0.7,3.7,-32,Not Done"
"-0.7,2.2,-34,Not Done"
"-0.7,0.1,-35,Not Done"
"-0.7,-3.7,-40,Not Done"
"-0.7,-5.2,-43,Not Done"
"-0.7,-5.8,-45,Not Done"
"-0.7,-4.9,-44,Not Done"
"-0.7,-0.2,-40,Not Done"
"-0.7,-1.9,-40,Not Done"
"-0.7,-1.6,-37,Not Done"
"-0.6,-2.9,-37,Not Done"
"-0.7,-2.0,-38,Not Done"
"-0.7,-4.6,-43,Not Done"
"-0.7,-4.1,-42,Not Done"
"-0.7,-7.4,-48,Not Done"
"-0.7,-1.3,-40,Not Done"
"-0.7,-1.4,-38,Not Done"
"-0.7,-1.7,-37,Not Done"
"-0.7,-4.4,-42,Not Done"
"-0.7,-2.0,-42,Not Done"
"-0.7,-2.3,-42,Not Done"
"-0.7,-3.9,-43,Not Done"
"-0.7,-4.3,-45,Not Done"
"-0.7,-1.2,-40,Not Done"
"-0.7,1.9,-35,Not Done"
"-0.7,-1.3,-39,Not Done"
"-0.7,-2.8,-43,Not Done"
"-0.8,-1.5,-43,Not Done"
"-0.8,-1.8,-43,Not Done"
"-0.7,-1.8,-41,Not Done"
"-0.7,0.6,-37,Not Done"
"-0.7,1.1,-38,Not Done"
"-0.7,2.5,-37,Not Done"
"-0.7,-0.4,-40,Not Done"
"-0.7,-1.3,-42,Not Done"
"-0.7,-0.7,-41,Not Done"
"-0.7,-0.1,-40,Not Done"
"-0.7,0.9,-39,Not Done"
"-0.8,0.2,-41,Not Done"
"-0.7,-0.1,-40,Not Done"
"-0.8,-3.1,-44,Not Done"
"-0.7,2.8,-37,Not Done"
"-0.8,11.9,-30,Not Done"
"-0.8,16.4,-26,Not Done"
"-0.8,19.8,-23,Not Done"
"-0.7,22.7,-16,Not Done"
"-0.7,27.6,-10,Not Done"
"-0.6,33.7,0,Not Done"
"-0.5,38.5,10,Not Done"
"-0.4,45.8,24,Not Done"
"-0.3,46.3,31,Not Done"
"-0.1,44.0,37,Not Done"
"0.1,39.6,44,Not Done"
"0.2,28.7,39,Not Done"
"0.1,24.4,32,Not Done"
"0.1,17.5,24,Not Done"
"0.1,11.3,15,Not Done"
"0.1,9.8,16,Not Done"
"0.2,12.6,23,Not Done"
"0.3,16.0,31,Not Done"
"0.4,16.6,35,Not Done"
"0.4,14.9,39,Not Done"
"0.6,14.2,45,Not Done"
"0.6,10.2,44,Not Done"
"0.6,5.5,39,Not Done"
"0.6,1.0,36,Not Done"
"0.7,-2.2,34,Not Done"
"0.7,-2.9,33,Not Done"
"0.7,-1.9,35,Not Done"
"0.7,-4.1,32,Not Done"
"0.6,-7.0,25,Not Done"
"0.6,-7.7,24,Not Done"
"0.6,-9.3,23,Not Done"
"0.6,-5.1,27,Not Done"
"0.6,-6.8,25,Not Done"
"0.5,-6.6,23,Not Done"
"0.5,-7.2,23,Not Done"
"0.6,-5.3,25,Not Done"
"0.6,-3.3,30,Not Done"
"0.6,-6.0,25,Not Done"
"0.6,-2.7,27,Not Done"
"0.6,-6.1,24,Not Done"
"0.6,-2.9,27,Not Done"
"0.6,-3.7,27,Not Done"
"0.6,0.7,32,Not Done"
"0.6,-3.9,28,Not Done"
"0.5,-3.7,26,Not Done"
"0.6,-4.3,28,Not Done"
"0.6,-2.2,31,Not Done"
"0.6,-2.4,31,Not Done"
"0.6,-2.5,30,Not Done"
"0.7,-1.4,35,Not Done"
"0.7,-3.3,34,Not Done"
"0.7,-1.8,35,Not Done"
"0.7,-2.9,34,Not Done"
"0.7,-4.2,34,Not Done"
"0.7,-4.5,31,Not Done"
"0.7,-2.3,37,Not Done"
"0.7,-2.6,38,Not Done"
"0.7,-2.6,36,Not Done"
"0.6,-5.0,30,Not Done"
"0.6,-6.4,29,Not Done"
"0.6,-4.6,29,Not Done"
"0.6,-3.1,32,Not Done"
"0.6,-4.6,28,Not Done"
"0.6,-1.4,33,Not Done"
"0.6,-4.7,30,Not Done"
"0.6,0.3,35,Not Done"
"0.7,-2.6,34,Not Done"
"0.7,-1.5,35,Not Done"
"0.7,0.0,40,Not Done"
"0.7,-3.6,33,Not Done"
"0.7,-2.9,33,Not Done"
"0.7,-3.9,34,Not Done"
"0.7,-2.8,37,Not Done"
"0.7,-1.8,38,Not Done"
"0.7,-2.1,38,Not Done"
"0.8,-3.4,38,Not Done"
"0.8,-4.1,39,Not Done"
"0.8,-3.7,39,Not Done"
"0.8,-4.2,37,Not Done"
"0.7,-3.7,37,Not Done"
"0.7,-7.2,33,Not Done"
"0.7,-6.0,33,Not Done"
"0.7,-6.5,34,Not Done"
"0.7,-4.3,36,Not Done"
"0.8,-4.8,36,Not Done"
"0.8,-4.7,37,Not Done"
"0.8,-4.6,37,Not Done"
"0.8,-6.1,36,Not Done"
"0.8,-4.3,41,Not Done"
"0.8,-3.7,42,Not Done"
"0.9,-1.9,45,Not Done"
"0.9,-8.1,39,Not Done"
"0.8,-6.0,39,Not Done"
"0.8,-8.8,36,Not Done"
"0.8,-7.7,37,Not Done"
"0.8,-5.9,40,Not Done"
"0.8,-4.9,41,Not Done"
"0.8,-5.6,36,Not Done"
"0.8,-8.7,33,Not Done"
"0.8,-6.7,36,Not Done"
"0.8,-3.3,39,Not Done"
"0.7,-4.9,34,Not Done"
"0.7,-7.5,31,Not Done"
"0.8,-4.6,37,Not Done"
"0.8,-3.1,40,Not Done"
"0.7,-1.3,39,Not Done"
"0.8,-4.8,38,Not Done"
"0.8,-4.8,39,Not Done"
"0.8,-2.6,41,Not Done"
"0.8,-2.1,41,Not Done"
"0.9,-1.5,46,Not Done"
"0.9,-7.0,40,Not Done"
"0.8,-1.2,42,Not Done"
"0.8,-7.8,34,Not Done"
"0.8,-5.5,38,Not Done"
"0.9,-5.8,41,Not Done"
"0.8,-2.7,42,Not Done"
"0.8,-2.7,40,Not Done"
"0.8,-4.9,36,Not Done"
"0.9,-5.2,41,Not Done"
"0.8,-5.8,38,Not Done"
"0.8,-3.8,37,Not Done"
"0.8,-6.5,35,Not Done"
"0.8,-5.9,40,Not Done"
"0.8,-4.4,41,Not Done"
"0.8,-1.9,44,Not Done"
"0.8,-4.7,39,Not Done"
"0.9,-5.8,43,Not Done"
"1.0,-3.9,49,Not Done"
"0.9,-3.9,48,Not Done"
"0.8,-5.7,39,Not Done"
"0.8,-10.4,35,Not Done"
"0.9,-12.3,36,Not Done"
"0.9,-8.3,42,Not Done"
"0.9,-7.0,42,Not Done"
"0.8,-5.7,39,Not Done"
"0.8,-10.8,33,Not Done"
"0.9,-8.1,40,Not Done"
"1.0,-9.7,44,Not Done"
"0.9,-6.9,44,Not Done"
"0.9,-9.6,38,Not Done"
"0.8,-11.3,33,Not Done"
"0.8,-14.2,30,Not Done"
"0.8,-12.9,32,Not Done"
"0.9,-13.1,34,Not Done"
"0.9,-11.6,36,Not Done"
"0.9,-11.8,37,Not Done"
"0.9,-13.4,34,Not Done"
"0.9,-15.2,33,Not Done"
"0.9,-18.7,31,Not Done"
"0.9,-18.8,31,Not Done"
"0.9,-20.9,26,Not Done"
"0.8,-19.9,22,Not Done"
"0.8,-23.2,18,Not Done"
"0.7,-23.0,17,Not Done"
"0.7,-22.4,16,Not Done"
"0.6,-20.5,13,Not Done"
"0.6,-20.6,12,Not Done"
"0.6,-20.9,11,Not Done"
"0.5,-21.4,7,Not Done"
"0.5,-20.9,5,Not Done"
"0.5,-19.2,6,Not Done"
"0.4,-16.2,8,Not Done"
"0.5,-15.6,9,Not Done"
"0.5,-15.1,10,Not Done"
"0.5,-15.3,11,Not Done"
"0.4,-16.1,7,Not Done"
"0.4,-17.4,4,Not Done"
"0.4,-20.9,-1,Not Done"
"0.3,-22.6,-6,Not Done"
"0.3,-22.9,-8,Not Done"
"0.2,-21.5,-10,Not Done"
"0.1,-21.0,-13,Not Done"
"0.1,-21.3,-16,Not Done"
"0.0,-21.1,-19,Not Done"
"-0.0,-22.2,-23,Not Done"
"-0.1,-23.1,-26,Not Done"
"-0.1,-25.2,-31,Not Done"
"-0.2,-26.0,-35,Not Done"
"-0.2,-26.8,-39,Not Done"
"-0.3,-25.9,-40,Not Done"
"-0.2,-23.1,-33,Not Done"
"-0.2,-20.9,-31,Not Done"
"-0.2,-14.2,-26,Not Done"
"-0.2,-14.2,-27,Not Done"
"-0.3,-12.1,-27,Not Done"
"-0.3,-16.2,-33,Not Done"
"-0.4,-17.7,-38,Not Done"
"-0.4,-18.4,-42,Not Done"
"-0.6,-16.5,-47,Not Done"
"-0.7,-17.9,-54,Not Done"
"-0.8,-19.6,-61,Not Done"
"-0.9,-19.4,-67,Not Done"
"-1.0,-19.1,-71,Not Done"
"-0.9,-1.2,-49,Not Done"
"-0.7,13.2,-27,Not Done"
"-0.6,5.7,-26,Not Done"
"-0.5,1.6,-25,Not Done"
"-0.5,-0.8,-25,Not Done"
"-0.5,-3.3,-31,Not Done"
"-0.5,1.6,-26,Not Done"
"-0.5,-4.1,-31,Not Done"
"-0.6,-1.2,-31,Not Done"
"-0.5,-5.2,-34,Not Done"
"-0.5,-4.8,-34,Not Done"
"-0.6,-4.6,-35,Not Done"
"-0.6,-4.5,-36,Not Done"
"-0.6,-6.3,-38,Not Done"
"-0.6,-6.7,-41,Not Done"
"-0.6,-1.2,-34,Not Done"
"-0.6,-2.4,-35,Not Done"
"-0.6,-0.6,-33,Not Done"
"-0.6,-1.9,-32,Not Done"
"-0.6,-5.2,-37,Not Done"
"-0.6,-4.1,-37,Not Done"
"-0.6,-7.2,-41,Not Done"
"-0.6,-3.9,-39,Not Done"
"-0.7,-5.2,-41,Not Done"
"-0.7,-5.8,-46,Not Done"
"-0.7,-0.6,-37,Not Done"
"-0.6,-0.1,-35,Not Done"
"-0.6,-0.6,-36,Not Done"
"-0.7,-3.5,-40,Not Done"
"-0.6,-1.9,-37,Not Done"
"-0.7,1.1,-34,Not Done"
"-0.7,-0.4,-37,Not Done"
"-0.6,-2.8,-37,Not Done"
"-0.6,-2.7,-36,Not Done"
"-0.7,-2.6,-40,Not Done"
"-0.7,-0.7,-38,Not Done"
"-0.6,-2.6,-38,Not Done"
"-0.6,-1.8,-36,Not Done"
"-0.7,1.3,-35,Not Done"
"-0.7,-1.4,-39,Not Done"
"-0.7,-1.4,-38,Not Done"
"-0.6,-2.3,-36,Not Done"
"-0.7,-0.7,-36,Not Done"
"-0.7,-1.8,-38,Not Done"
"-0.7,-5.5,-42,Not Done"
"-0.6,2.1,-30,Not Done"
"-0.5,2.7,-26,Not Done"
"-0.5,-2.0,-30,Not Done"
"-0.5,-3.9,-30,Not Done"
"-0.5,-3.5,-31,Not Done"
"-0.6,-4.1,-35,Not Done"
"-0.6,-6.1,-38,Not Done"
"-0.6,-6.6,-39,Not Done"
"-0.6,-5.0,-38,Not Done"
"-0.6,-5.8,-41,Not Done"
"-0.7,-1.7,-37,Not Done"
"-0.7,-5.0,-40,Not Done"
"-0.6,-3.1,-38,Not Done"
"-0.7,-1.8,-37,Not Done"
"-0.7,-1.8,-37,Not Done"
"-0.7,-1.7,-39,Not Done"
"-0.7,-3.6,-40,Not Done"
"-0.7,-0.8,-37,Not Done"
"-0.7,-4.3,-42,Not Done"
"-0.7,0.4,-38,Not Done"
"-0.6,-1.5,-37,Not Done"
"-0.6,-1.0,-33,Not Done"
"-0.6,-1.3,-32,Not Done"
"-0.6,-0.0,-34,Not Done"
"-0.6,-3.7,-37,Not Done"
"-0.6,-1.3,-34,Not Done"
"-0.6,-1.2,-31,Not Done"
"-0.6,-2.0,-35,Not Done"
"-0.6,-3.1,-38,Not Done"
"-0.6,-4.0,-38,Not Done"
"-0.6,-1.4,-33,Not Done"
"-0.6,-4.1,-37,Not Done"
"-0.6,-1.5,-36,Not Done"
"-0.6,-3.6,-36,Not Done"
"-0.6,-1.5,-35,Not Done"
"-0.6,2.6,-32,Not Done"
"-0.7,3.0,-35,Not Done"
"-0.7,5.6,-33,Not Done"
"-0.7,1.9,-35,Not Done"
"-0.6,11.8,-23,Not Done"
"-0.6,11.0,-24,Not Done"
"-0.7,16.0,-21,Not Done"
"-0.6,12.7,-22,Not Done"
"-0.6,17.7,-16,Not Done"
"-0.6,18.0,-12,Not Done"
"-0.5,21.1,-8,Not Done"
"-0.5,21.9,-4,Not Done"
"-0.4,23.6,0,Not Done"
"-0.4,24.9,4,Not Done"
"-0.3,27.2,10,Not Done"
"-0.2,28.8,15,Not Done"
"-0.2,31.9,23,Not Done"
"-0.1,33.7,29,Not Done"
"0.1,32.4,38,Not Done"
"0.3,27.3,43,Not Done"
"0.4,23.2,45,Not Done"
"0.5,21.9,47,Not Done"
"0.5,22.1,50,Not Done"
"0.5,18.3,48,Not Done"
"0.5,11.0,36,Not Done"
"0.5,5.7,30,Not Done"
"0.5,5.5,34,Not Done"
"0.6,7.3,40,Not Done"
"0.7,6.2,42,Not Done"
"0.7,2.8,40,Not Done"
"0.7,1.2,37,Not Done"
"0.7,-0.9,37,Not Done"
"0.7,-4.0,33,Not Done"
"0.7,-5.8,31,Not Done"
"0.7,-5.5,32,Not Done"
"0.7,-5.2,34,Not Done"
"0.7,-6.8,30,Not Done"
"0.7,-5.1,32,Not Done"
"0.7,-9.9,26,Not Done"
"0.7,-5.6,30,Not Done"
"0.7,-6.4,31,Not Done"
"0.7,-2.3,38,Not Done"
"0.7,-7.5,29,Not Done"
"0.6,-7.9,24,Not Done"
"0.6,-9.3,23,Not Done"
"0.6,-6.3,27,Not Done"
"0.6,-6.3,26,Not Done"
"0.6,-4.9,27,Not Done"
"0.6,-3.8,29,Not Done"
"0.6,-4.2,28,Not Done"
"0.6,-2.0,28,Not Done"
"0.6,-3.7,28,Not Done"
"0.6,-3.9,28,Not Done"
"0.6,-0.4,33,Not Done"
"0.7,-0.5,37,Not Done"
"0.6,-3.5,30,Not Done"
"0.6,-2.8,30,Not Done"
"0.6,-4.8,30,Not Done"
"0.6,-3.6,31,Not Done"
"0.6,-3.6,30,Not Done"
"0.7,-2.8,33,Not Done"
"0.7,-3.5,32,Not Done"
"0.7,-0.7,35,Not Done"
"0.7,-3.6,33,Not Done"
"0.7,-3.8,33,Not Done"
"0.7,-4.2,35,Not Done"
"0.7,-1.7,39,Not Done"
"0.7,-3.1,36,Not Done"
"0.7,-4.0,32,Not Done"
"0.7,-8.7,28,Not Done"
"0.7,-7.1,30,Not Done"
"0.7,-5.1,32,Not Done"
"0.7,-5.5,30,Not Done"
"0.7,-4.5,33,Not Done"
"0.7,-6.0,32,Not Done"
"0.7,-4.3,33,Not Done"
"0.7,-3.2,35,Not Done"
"0.7,-4.8,32,Not Done"
"0.7,-2.5,35,Not Done"
"0.7,-6.4,31,Not Done"
"0.6,-5.6,28,Not Done"
"0.7,-7.1,28,Not Done"
"0.6,-6.7,27,Not Done"
"0.6,-5.2,29,Not Done"
"0.6,-3.4,32,Not Done"
"0.6,-5.4,28,Not Done"
"0.6,-4.0,31,Not Done"
"0.7,-4.7,31,Not Done"
"0.7,-3.2,33,Not Done"
"0.6,-3.4,32,Not Done"
"0.6,-2.9,32,Not Done"
"0.7,-4.6,33,Not Done"
"0.7,-4.7,31,Not Done"
"0.7,-5.7,31,Not Done"
"0.7,-5.2,32,Not Done"
"0.7,-4.1,34,Not Done"
"0.7,-4.6,34,Not Done"
"0.7,-5.2,32,Not Done"
"0.7,-6.5,31,Not Done"
"0.6,-6.1,29,Not Done"
"0.7,-4.8,31,Not Done"
"0.7,-4.8,31,Not Done"
"0.7,-1.7,35,Not Done"
"0.7,-5.6,30,Not Done"
"0.6,-4.8,27,Not Done"
"0.6,-5.5,28,Not Done"
"0.7,-5.1,30,Not Done"
"0.6,-3.3,31,Not Done"
"0.6,-3.7,31,Not Done"
"0.6,-3.9,29,Not Done"
"0.6,-2.0,32,Not Done"
"0.6,-3.2,31,Not Done"
"0.6,-3.0,30,Not Done"
"0.7,-2.8,33,Not Done"
"0.7,-3.6,34,Not Done"
"0.7,-2.7,33,Not Done"
"0.7,-2.6,35,Not Done"
"0.7,-4.8,32,Not Done"
"0.7,-3.5,35,Not Done"
"0.7,-5.2,32,Not Done"
"0.7,-3.4,33,Not Done"
"0.7,-4.7,34,Not Done"
"0.7,-5.3,33,Not Done"
"0.7,-4.6,34,Not Done"
"0.8,-5.3,36,Not Done"
"0.8,-3.5,39,Not Done"
"0.8,-4.7,40,Not Done"
"0.8,-7.9,34,Not Done"
"0.8,-7.2,34,Not Done"
"0.7,-9.9,30,Not Done"
"0.7,-7.9,32,Not Done"
"0.7,-9.1,31,Not Done"
"0.7,-9.7,28,Not Done"
"0.7,-8.9,29,Not Done"
"0.7,-9.1,30,Not Done"
"0.7,-8.9,29,Not Done"
"0.7,-7.5,30,Not Done"
"0.7,-7.9,31,Not Done"
"0.7,-9.0,29,Not Done"
"0.7,-9.5,26,Not Done"
"0.6,-10.7,23,Not Done"
"0.6,-11.4,23,Not Done"
"0.7,-10.3,26,Not Done"
"0.7,-10.1,26,Not Done"
"0.6,-9.8,24,Not Done"
"0.6,-11.9,21,Not Done"
"0.6,-11.2,24,Not Done"
"0.6,-14.0,19,Not Done"
"0.6,-12.6,21,Not Done"
"0.6,-14.2,21,Not Done"
"0.7,-12.3,25,Not Done"
"0.7,-15.8,20,Not Done"
"0.7,-15.7,21,Not Done"
"0.7,-18.1,18,Not Done"
"0.7,-17.0,20,Not Done"
"0.7,-20.0,17,Not Done"
"0.6,-19.7,15,Not Done"
"0.6,-24.7,6,Not Done"
"0.5,-25.8,0,Not Done"
"0.4,-27.6,-4,Not Done"
"0.4,-25.3,-5,Not Done"
"0.3,-22.4,-5,Not Done"
"0.3,-21.4,-5,Not Done"
"0.2,-21.9,-9,Not Done"
"0.2,-23.2,-14,Not Done"
"0.1,-23.5,-18,Not Done"
"0.0,-22.9,-21,Not Done"
"-0.0,-22.3,-23,Not Done"
"-0.1,-21.5,-26,Not Done"
"-0.1,-21.7,-29,Not Done"
"-0.2,-21.9,-33,Not Done"
"-0.3,-22.3,-37,Not Done"
"-0.3,-22.1,-40,Not Done"
"-0.4,-22.9,-45,Not Done"
"-0.5,-23.3,-50,Not Done"
"-0.6,-25.5,-57,Not Done"
"-0.8,-19.6,-63,Not Done"
"-0.8,-19.7,-65,Not Done"
"-0.7,-5.1,-44,Not Done"
"-0.6,10.5,-23,Not Done"
"-0.5,14.3,-14,Not Done"
"-0.4,4.4,-19,Not Done"
"-0.4,5.3,-15,Not Done"
"-0.4,-0.1,-20,Not Done"
"-0.4,-1.5,-21,Not Done"
"-0.4,2.6,-19,Not Done"
"-0.4,-5.7,-26,Not Done"
"-0.4,-7.7,-30,Not Done"
"-0.4,-8.6,-30,Not Done"
"-0.4,-7.7,-30,Not Done"
"-0.4,-6.0,-30,Not Done"
"-0.4,-6.0,-30,Not Done"
"-0.5,-2.4,-27,Not Done"
"-0.4,-2.0,-26,Not Done"
"-0.4,-5.7,-29,Not Done"
"-0.5,-3.7,-29,Not Done"
"-0.5,-4.5,-30,Not Done"
"-0.5,-4.7,-30,Not Done"
"-0.5,-4.8,-31,Not Done"
"-0.5,-5.6,-33,Not Done"
"-0.6,-3.9,-35,Not Done"
"-0.6,-1.9,-32,Not Done"
"-0.5,-1.5,-30,Not Done"
"-0.5,-3.7,-32,Not Done"
"-0.5,0.6,-28,Not Done"
"-0.5,-0.5,-27,Not Done"
"-0.5,-2.2,-29,Not Done"
"-0.5,-0.6,-26,Not Done"
"-0.4,-1.5,-25,Not Done"
"-0.5,-2.7,-28,Not Done"
"-0.5,-1.5,-26,Not Done"
"-0.5,-3.2,-28,Not Done"
"-0.5,-5.1,-33,Not Done"
"-0.6,-0.9,-31,Not Done"
"-0.5,0.4,-27,Not Done"
"-0.5,-1.8,-30,Not Done"
"-0.5,-0.6,-28,Not Done"
"-0.5,-0.4,-27,Not Done"
"-0.5,-2.2,-28,Not Done"
"-0.5,-0.7,-26,Not Done"
"-0.5,-1.7,-27,Not Done"
"-0.5,-1.2,-27,Not Done"
"-0.5,-0.6,-25,Not Done"
"-0.5,-1.9,-26,Not Done"
"-0.5,-1.6,-27,Not Done"
"-0.5,-1.4,-27,Not Done"
"-0.5,-4.0,-32,Not Done"
"-0.5,-1.2,-28,Not Done"
"-0.5,0.4,-25,Not Done"
"-0.5,1.1,-24,Not Done"
"-0.5,-1.6,-27,Not Done"
"-0.4,-2.0,-26,Not Done"
"-0.4,-0.3,-23,Not Done"
"-0.4,-3.4,-27,Not Done"
"-0.5,-1.3,-26,Not Done"
"-0.4,-1.1,-25,Not Done"
"-0.4,-1.8,-25,Not Done"
"-0.5,-2.6,-27,Not Done"
"-0.5,-0.4,-25,Not Done"
"-0.5,-2.3,-27,Not Done"
"-0.5,-3.2,-28,Not Done"
"-0.5,-3.0,-29,Not Done"
"-0.5,0.7,-24,Not Done"
"-0.4,0.9,-21,Not Done"
"-0.4,-0.5,-21,Not Done"
"-0.4,1.1,-18,Not Done"
"-0.4,-2.8,-22,Not Done"
"-0.4,-1.4,-21,Not Done"
"-0.3,-4.4,-23,Not Done"
"-0.4,-3.7,-24,Not Done"
"-0.4,-3.0,-23,Not Done"
"-0.4,-3.4,-23,Not Done"
"-0.4,-4.5,-23,Not Done"
"-0.4,-5.5,-25,Not Done"
"-0.4,-2.6,-22,Not Done"
"-0.3,-4.4,-23,Not Done"
"-0.4,-5.6,-26,Not Done"
"-0.4,-3.6,-23,Not Done"
"-0.4,-3.6,-23,Not Done"
"-0.4,-2.6,-22,Not Done"
"-0.4,-4.8,-24,Not Done"
"-0.4,-3.1,-25,Not Done"
"-0.4,-3.2,-23,Not Done"
"-0.3,-4.0,-23,Not Done"
"-0.4,-4.1,-24,Not Done"
"-0.4,-2.0,-23,Not Done"
"-0.4,-3.5,-24,Not Done"
"-0.4,-4.0,-24,Not Done"
"-0.4,-3.7,-25,Not Done"
"-0.4,-1.9,-23,Not Done"
"-0.4,-2.6,-22,Not Done"
"-0.4,-6.2,-26,Not Done"
"-0.4,-3.1,-26,Not Done"
"-0.4,-0.1,-22,Not Done"
"-0.4,0.9,-19,Not Done"
"-0.4,-0.6,-23,Not Done"
"-0.4,2.7,-18,Not Done"
"-0.4,4.5,-16,Not Done"
"-0.4,3.8,-15,Not Done"
"-0.4,8.3,-12,Not Done"
"-0.4,9.0,-10,Not Done"
"-0.3,13.1,-5,Not Done"
"-0.3,15.2,-2,Not Done"
"-0.3,18.3,2,Not Done"
"-0.2,20.5,7,Not Done"
"-0.2,24.1,13,Not Done"
"-0.1,27.8,21,Not Done"
"-0.0,25.0,23,Not Done"
"0.1,23.1,27,Not Done"
"0.2,18.3,28,Not Done"
"0.2,19.9,31,Not Done"
"0.2,19.8,32,Not Done"
"0.3,19.6,36,Not Done"
"0.3,14.5,32,Not Done"
"0.2,10.1,20,Not Done"
"0.2,12.0,22,Not Done"
"0.3,12.3,27,Not Done"
"0.3,14.7,33,Not Done"
"0.4,15.9,35,Not Done"
"0.4,15.8,40,Not Done"
"0.5,15.5,45,Not Done"
"0.6,15.5,50,Not Done"
"0.7,10.0,47,Not Done"
"0.7,8.1,49,Not Done"
"0.8,5.5,50,Not Done"
"0.8,2.2,45,Not Done"
"0.8,-1.3,41,Not Done"
"0.8,-3.9,39,Not Done"
"0.8,-4.1,42,Not Done"
"0.8,-7.1,36,Not Done"
"0.8,-6.5,35,Not Done"
"0.8,-10.0,33,Not Done"
"0.8,-8.1,35,Not Done"
"0.8,-9.8,33,Not Done"
"0.8,-7.0,35,Not Done"
"0.7,-9.3,31,Not Done"
"0.7,-8.2,32,Not Done"
"0.8,-8.5,33,Not Done"
"0.8,-4.2,37,Not Done"
"0.8,-5.9,35,Not Done"
"0.7,-8.4,27,Not Done"
